2017-09-01_16:35:23('Task started, migrate_statement=', "SELECT page_title, platform FROM [Karma].[dbo].[KnownPages] where page_title like LOWER('bug%') and platform != 'xWiki'", 'title_like=', 'None')
2017-09-01_17:01:36(('SUCCESS: Page', '"Bug 44971 - VeeamGuestHelper hangs on Collecting last backupset Id." from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1269/1380')
2017-09-01_17:01:37(('SUCCESS: Page', '"Bug 71804 - Backup copy job fails on merge with "currentGroup is null. Point is Point as IGFSStorable"" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1270/1380')
2017-09-01_17:01:38(('SUCCESS: Page', '"Bug 93403 - The specified database cannot be opened on this OS version during VEAD opening database phase when DB and logs are in different (non-system) drives" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1271/1380')
2017-09-01_17:01:39(('SUCCESS: Page', '"Bug 104108 - Unexpected end of item stream, Unable to read beyond the end of the stream" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1272/1380')
2017-09-01_17:01:39(('SUCCESS: Page', '"Bug 75998 - Under some circumstances the backup job to cloud can be failed with: "Failed to obtain storage quota"" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1273/1380')
2017-09-01_17:01:40(('SUCCESS: Page', '"Bug 86753 - Cloud replicas are still counted in the SP license after "delet from disk"" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1274/1380')
2017-09-01_17:01:41(('SUCCESS: Page', '"Bug 50910 - VM tasks fail with "Can not find root RP for (System.Exception)" in a job with templates" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1275/1380')
2017-09-01_17:01:43(('SUCCESS: Page', '"Bug 84561 - Jobs going to SOBR fail with "There is not enough space on the disk"" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1276/1380')
2017-09-01_17:01:43(('SUCCESS: Page', '"Bug 104325 - Control file not found if Logical Volumes in two Volume Groups have the same names" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1277/1380')
2017-09-01_17:01:44(('SUCCESS: Page', '"Bug 48161 - Failed to parse LinkId attribute" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1278/1380')
2017-09-01_17:01:45(('SUCCESS: Page', '"Bug 43318 - Other OS FLR session is ended automatically after 48 hours with \'Timed out waiting until file restore will be done\' message." from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1279/1380')
2017-09-01_17:01:46(('SUCCESS: Page', '"Bug 48536 - VI SOAP connection doesn\'t get re-opened if it failed with "The underlying connection was closed. A connection that was expected to be kept alive was closed by the server"" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1280/1380')
2017-09-01_17:01:46(('SUCCESS: Page', '"Bug 67042 - Networks value reset to 0 in hardware plan wizard, if modal window "Configure VLAN ID range" was opened and closed." from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1281/1380')
2017-09-01_17:01:48(('SUCCESS: Page', '"Bug 41845 - Backup job can be failed with "there is an item with the specified name and another type"" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1282/1380')
2017-09-01_17:01:48(('SUCCESS: Page', '"Bug 104175 - "Object reference not set to an instance of an object" in all jobs after adding new host/cluster in SCVMM if tags are in use" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1283/1380')
2017-09-01_17:02:00(('SUCCESS: Page', '"Bug 39883 - CBT does not track changes correctly on VHDX disks files larger than 2 TB" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1284/1380')
2017-09-01_17:02:01(('SUCCESS: Page', '"Bug 76333 - KVP rescan is slow when there are a lot of restore points" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1285/1380')
2017-09-01_17:02:02(('SUCCESS: Page', '"Bug 107527 - Merge in FFI backup job sets incorrect creation time to the VBK file" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1286/1380')
2017-09-01_17:02:03(('SUCCESS: Page', '"Bug 90244 - Jobs do not start per schedule after update to 9.5" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1287/1380')
2017-09-01_17:02:04(('SUCCESS: Page', '"Bug 94116 - Licensed hosts number in EM is not counted correctly if VBR is installed on Hyper-V host" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1288/1380')
2017-09-01_17:02:05(('SUCCESS: Page', '"Bug 52723 - Restore for Netapp 7-mode NFS over NDMP fails due to timeout" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1289/1380')
2017-09-01_17:02:07(('SUCCESS: Page', '"Bug 67286 - Unable to set "Allow in-place file restores only" and "Allow restore of files with these extensions only" via REST API" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1290/1380')
2017-09-01_17:02:07(('SUCCESS: Page', '"Bug 45743 - Restore points are not displayed in EM when not all CAS servers are backed up" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1291/1380')
2017-09-01_17:02:08(('SUCCESS: Page', '"Bug 88053 - There is no FIB error during health check in backup copy" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1292/1380')
2017-09-01_17:02:09(('SUCCESS: Page', '"Bug 48003 - Legacy replica fails if it was mapped to VM restored with Preserve UUID" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1293/1380')
2017-09-01_17:02:10(('SUCCESS: Page', '"Bug 42532 - BackupCopy job fails with "The given key was not present in the dictionary in CRotatedDriveManager.Impl.SetBackupStoragesAway"" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1294/1380')
2017-09-01_17:02:11(('SUCCESS: Page', '"Bug 42296 - Unable to enumerate DC\'s, unable to get \'objectClass\' attribute value" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1295/1380')
2017-09-01_17:02:12(('SUCCESS: Page', '"Bug 48575 - GFS-enabled Backup Copy job fails with "The process cannot access the file because it is being used by another process" after Update 2" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1296/1380')
2017-09-01_17:02:12(('SUCCESS: Page', '"Bug 107442 - When replicating VM to Hyper-V cluster target agent is started in VM owner instead of CSV owner/dedicated backup proxy" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1297/1380')
2017-09-01_17:02:13(('SUCCESS: Page', '"Bug 44405 - After setting scopes against clusters in EM scope rebuild fails with the following error message "Violation of PRIMARY KEY constraint \'PK Hierarchy.VmsRecursiveInclusion\'"" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1298/1380')
2017-09-01_17:02:14(('SUCCESS: Page', '"Bug 100754 - A lot of iSCSI sessions are opened on a proxy if a connection to the needed physical drive cannot be established" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1299/1380')
2017-09-01_17:02:15(('SUCCESS: Page', '"Bug 73250 - It is not possible to browse VMware tags with error "An item with the same key has already been added"" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1300/1380')
2017-09-01_17:02:16(('SUCCESS: Page', '"Bug 70697 - Surebackup script tests fail with \'Failed to create process with net logon\'" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1301/1380')
2017-09-01_17:02:17(('SUCCESS: Page', '"Bug 43159 - Full copy of disk is transferred in the incremental session if CreateDigestsGenerationTask is interrupted" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1302/1380')
2017-09-01_17:02:17(('SUCCESS: Page', '"Bug 92402 - SOBR doesn\'t failover to available extent if extent used by incremental task session goes offline during the session" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1303/1380')
2017-09-01_17:02:19(('SUCCESS: Page', '"Bug 89750 - continueBackupSrvSynthesizedStgToTape from SOBR fails with Cannot get extent connection" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1304/1380')
2017-09-01_17:02:20(('SUCCESS: Page', '"Bug 94833 - Tape erase and mark as free do not remove tape backups from the database so UI shows restore points with date 1/1/0001 and vm count 0" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1305/1380')
2017-09-01_17:02:21(('SUCCESS: Page', '"Bug 43943 - The task in hanging with "VM is locked by another task"" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1306/1380')
2017-09-01_17:02:22(('SUCCESS: Page', '"Bug 91357 - VPN connections breaks for 2 simultaneously failed over VMs" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1307/1380')
2017-09-01_17:02:22(('SUCCESS: Page', '"Bug 78939 - Replica Failover Test - waiting for appliance ip timeout is hardcoded" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1308/1380')
2017-09-01_17:02:23(('SUCCESS: Page', '"Bug 77554 - Cloud jobs keeps failing with "Cloud repository name is unavailable due to the service provider restriction" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1309/1380')
2017-09-01_17:02:24(('SUCCESS: Page', '"Bug 78677 - StackOverFlow exception after get-vsbjoboptions" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1310/1380')
2017-09-01_17:02:25(('SUCCESS: Page', '"Bug 42308 - BackupCopy job puts a full fib into a .vib after mapping if the latest restore point is empty" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1311/1380')
2017-09-01_17:02:27(('SUCCESS: Page', '"Bug 90691 - Undo and permanent failover grayed out" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1312/1380')
2017-09-01_17:02:27(('SUCCESS: Page', '"Bugs fixed by 8.0.0.817 (GA)" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1313/1380')
2017-09-01_17:02:29(('SUCCESS: Page', '"Bug 41833 - Hyper-V job hangs when parallel processing is turned off" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1314/1380')
2017-09-01_17:02:31(('SUCCESS: Page', '"Bug 95347 - Some Per-VM GFS point may be not removed with "Read entire restore point" option enabled" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1315/1380')
2017-09-01_17:02:32(('SUCCESS: Page', '"Bug 84244 - Guest Interaction Proxy may not try VIX" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1316/1380')
2017-09-01_17:02:34(('SUCCESS: Page', '"Bug 48601 - SQL logs backup may fail for localized Veeam servers" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1317/1380')
2017-09-01_17:02:35(('SUCCESS: Page', '"Bug 85655 - Pre freeze / post thaw scripts do not run in debian jessie , as open vm tools return otherGuest for guestId" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1318/1380')
2017-09-01_17:02:36(('SUCCESS: Page', '"Bug 67687 - EndPoint Backup Copy job with WAN accelerators copies an empty restore point resulting a false "Success" task session." from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1319/1380')
2017-09-01_17:02:39(('SUCCESS: Page', '"Bug 42148 - Backup to tape fails: root element is missing" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1320/1380')
2017-09-01_17:02:40(('SUCCESS: Page', '"Bug 96240 - BCJ vib almost same size as BCJ vbk." from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1321/1380')
2017-09-01_17:02:41(('SUCCESS: Page', '"Bug 48530 - Email notification "Insert a tape to continue" is always sent for tapes with empty MTF in case of using standalone driver" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1322/1380')
2017-09-01_17:02:42(('SUCCESS: Page', '"Bug 58048 - VMware QuickBackup fails with "Storage not found"" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1323/1380')
2017-09-01_17:02:42(('SUCCESS: Page', '"Bug 54031 - Find-VBRHvEntity output Provisioned size and Used size are always zero" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1324/1380')
2017-09-01_17:02:44(('SUCCESS: Page', '"Bug 67400 - job fails with ""...the value of argument "userName" is not valid"" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1325/1380')
2017-09-01_17:02:45(('SUCCESS: Page', '"Bug 67732 - Empty task list in jobs if the whole SCVMM was added as a source" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1326/1380')
2017-09-01_17:02:46(('SUCCESS: Page', '"Bug 93278 - empty drop-down menu on CIFS share veeamZip" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1327/1380')
2017-09-01_17:02:48(('SUCCESS: Page', '"Bug 42250 - Proxy disks are detached from proxy VM after backup in hotadd mode" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1328/1380')
2017-09-01_17:02:50(('SUCCESS: Page', '"Bug 76944 - Backup copy job is failed with: "Violation of PRIMARY KEY constraint \'PK Storages\'. Cannot insert duplicate key in object \'dbo.Backup.Model.Storages\'. "" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1329/1380')
2017-09-01_17:02:51(('SUCCESS: Page', '"Bug 95279 - Evacuation task is always performed by Veeam server if backup repository has gateway set to automatic" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1330/1380')
2017-09-01_17:02:51(('SUCCESS: Page', '"Bug 82686 - \'Failover to network\' checkbox forces network mode for disk digests calculation" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1331/1380')
2017-09-01_17:02:53(('SUCCESS: Page', '"Bug 81164 - WinFLR from storage snapshots of a VM with independent disks fails with "VDDK error: 13"" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1332/1380')
2017-09-01_17:02:54(('SUCCESS: Page', '"Bug 77220 - Veeam.Backup.Validator.exe doesn\'t work with encrypted backup files on DDBoost / Linux / CIFS repos" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1333/1380')
2017-09-01_17:02:56(('SUCCESS: Page', '"Bug 41862 - File level recovery from NetApp snapshot is not possible for Vms that has multiple disks located in different folders on the same volume." from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1334/1380')
2017-09-01_17:02:56(('SUCCESS: Page', '"Bug 75166 - Not possible to download linux guest files containing column in its name" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1335/1380')
2017-09-01_17:03:00(('SUCCESS: Page', '"Bug 39301 - Tape cataloging gets stuck on scanning tape and fails giving error bad allocation" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1336/1380')
2017-09-01_17:03:00(('SUCCESS: Page', '"Bug 78793 - Replica Failover Test always fails if VM boot takes more than 10 minutes." from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1337/1380')
2017-09-01_17:03:04(('SUCCESS: Page', '"Bug 53246 - Backup operation from NetApp storage snapshots could hang and do nothing due to failing NFS read operations" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1338/1380')
2017-09-01_17:03:05(('SUCCESS: Page', '"Bugs fixed by 8.0.0.2021" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1339/1380')
2017-09-01_17:03:06(('SUCCESS: Page', '"Bug 90607 - Insufficient free disk space on production drive C:\\ClusterStorage\\Volume" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1340/1380')
2017-09-01_17:03:06(('SUCCESS: Page', '"Bug 98698 - Can\'t remove storages in Storage Infrastructure node because of locks" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '1341/1380')
